@relation processed

@attribute sip numeric
@attribute sport numeric
@attribute dip numeric
@attribute dport numeric
@attribute protocal numeric
@attribute interval1 numeric
@attribute interval2 numeric
@attribute interval3 numeric
@attribute interval4 numeric
@attribute interval5 numeric
@attribute interval6 numeric
@attribute interval7 numeric
@attribute interval8 numeric
@attribute interval9 numeric
@attribute packet_len1 numeric
@attribute packet_len2 numeric
@attribute packet_len3 numeric
@attribute packet_len4 numeric
@attribute packet_len5 numeric
@attribute packet_len6 numeric
@attribute packet_len7 numeric
@attribute packet_len8 numeric
@attribute packet_len9 numeric
@attribute packet_len10 numeric
@attribute payload_len1 numeric
@attribute payload_len2 numeric
@attribute payload_len3 numeric
@attribute payload_len4 numeric
@attribute payload_len5 numeric
@attribute payload_len6 numeric
@attribute payload_len7 numeric
@attribute payload_len8 numeric
@attribute payload_len9 numeric
@attribute payload_len10 numeric

@data
1282560,43912,601600,80,6,0.036788,0.018468,0.020846,0.036998,0.034531,0.00013,6.7e-05,0.000116,0.000153,74,74,54,702,54,1494,1494,1494,1494,1494,0,0,0,648,0,1440,1440,1440,1440,1440
1282560,44200,1418240,80,6,0.020875,0.002005,0.002367,0.020566,0.008922,0.000109,8.9e-05,0.000222,0.000126,74,74,66,278,66,1502,1502,1502,1502,1497,0,0,0,212,0,1436,1436,1436,1436,1431
1282560,43914,601600,80,6,0.033295,0.002217,0.009465,0.03363,0.035445,0.000135,6.9e-05,0.000126,0.00012,74,74,54,702,54,1494,1494,1494,1494,1494,0,0,0,648,0,1440,1440,1440,1440,1440
1282560,40775,628736,80,6,0.033055,0.001299,0.001146,0.033573,0.000541,0.001501,9.99786,0.033043,42.2917,74,74,54,285,54,1286,54,54,54,285,0,0,0,231,0,1232,0,0,0,231
1282560,40783,628736,80,6,0.050051,0.003226,0.001101,0.050187,0.000714,0.000108,6.7e-05,4.5e-05,0.00225,74,74,54,285,54,1494,1494,1494,165,54,0,0,0,231,0,1440,1440,1440,111,0
1282560,52128,590848,80,6,0.046057,0.00146,0.000855,0.046406,0.000744,0.00011,6.7e-05,0.000164,0.000137,74,74,66,345,66,1502,1502,1502,1502,1099,0,0,0,279,0,1436,1436,1436,1436,1033
1282560,43918,601600,80,6,0.034139,0.001559,0.00188,0.03451,0.03819,0.000116,6.9e-05,0.000123,0.000124,74,74,54,743,54,1494,1494,1387,1494,1494,0,0,0,689,0,1440,1440,1333,1440,1440
1282560,54752,650240,80,6,0.039953,0.001521,0.00125,0.039609,0.000688,6.7e-05,0.002236,0.000364,120.403,74,74,66,270,66,1502,620,66,66,66,0,0,0,204,0,1436,554,0,0,0
1282560,43919,601600,80,6,0.03302,0.001608,0.001321,0.035306,0.032182,0.000115,6.8e-05,0.000154,8.9e-05,74,74,54,716,54,1494,1494,1494,1494,1494,0,0,0,662,0,1440,1440,1440,1440,1440
1282560,43920,601600,80,6,0.033694,0.001157,0.000977,0.032797,0.039417,0.000115,6.8e-05,0.000104,0.000139,74,74,54,711,54,1494,1494,1494,1494,1494,0,0,0,657,0,1440,1440,1440,1440,1440
1282560,43921,601600,80,6,0.032784,0.001241,0.000991,0.033305,0.05027,0.000131,6.7e-05,7.3e-05,0.000144,74,74,54,808,54,1494,1494,1387,1494,1494,0,0,0,754,0,1440,1440,1333,1440,1440
1282560,43922,601600,80,6,0.03755,0.001332,0.007338,0.037985,0.034073,0.0001,6.4e-05,0.000111,0.000133,74,74,54,819,54,1494,1494,1494,1494,1494,0,0,0,765,0,1440,1440,1440,1440,1440
1282560,43923,601600,80,6,0.034709,0.001129,0.001148,0.034042,0.036787,0.000121,6.6e-05,0.000111,0.000119,74,74,54,820,54,1494,1494,1387,1494,1494,0,0,0,766,0,1440,1440,1333,1440,1440
1282560,54652,690176,80,6,0.067909,0.001307,0.010012,0.067681,0.006128,0.000116,0.001714,0.000355,2.91359,74,74,54,512,54,472,724,54,54,503,0,0,0,458,0,418,670,0,0,449
1282560,43925,601600,80,6,0.034946,0.00163,0.001887,0.035298,0.059093,0.000123,6.7e-05,8.7e-05,0.000167,74,74,54,718,54,1494,1494,1387,1494,1494,0,0,0,664,0,1440,1440,1333,1440,1440
1282560,43926,601600,80,6,0.032983,0.001109,0.001006,0.033293,0.045865,0.000115,6.6e-05,0.000162,8.9e-05,74,74,54,826,54,1494,1494,1387,1494,1494,0,0,0,772,0,1440,1440,1333,1440,1440
1282560,58876,717312,80,6,0.034016,0.001244,0.001299,0.000323,0.03423,0.000349,0.001077,52.8492,0.002821,74,74,54,1502,453,54,270,54,1502,177,0,0,0,1448,399,0,216,0,1448,123
1282560,54655,690176,80,6,0.050655,0.003583,0.001031,0.050667,0.030911,0.000116,0.001547,0.000311,0.226686,74,74,54,571,54,672,804,54,54,593,0,0,0,517,0,618,750,0,0,539
1282560,43929,601600,80,6,0.0356,0.001589,0.001974,0.036147,0.048642,0.000113,6.8e-05,0.000153,9.3e-05,74,74,54,853,54,1494,1494,1494,1494,1494,0,0,0,799,0,1440,1440,1440,1440,1440
1282560,40795,628736,80,6,0.034559,0.001278,0.00101,0.034018,0.000718,0.000112,0.00275,0.000239,9.99619,74,74,54,285,54,1494,270,54,54,54,0,0,0,231,0,1440,216,0,0,0
1282560,43931,601600,80,6,0.030232,0.001811,0.003491,0.03071,0.044912,0.000111,7.6e-05,0.0001,0.000124,74,74,54,729,54,1494,1494,1387,1494,1494,0,0,0,675,0,1440,1440,1333,1440,1440
1282560,43932,601600,80,6,0.035679,0.002413,0.00749,0.03668,0.050575,0.000106,0.000112,0.00012,0.000118,74,74,54,729,54,1494,1494,1494,1494,1494,0,0,0,675,0,1440,1440,1440,1440,1440
1282560,55230,1071104,80,6,0.051442,0.00692,0.036753,0.063231,8.4e-05,0.011178,20.1781,0.104889,0.126496,74,66,54,70,54,70,54,1118,54,929,0,0,0,16,0,16,0,1064,0,875
1282560,41080,1250816,80,6,0.040153,0.001095,0.004752,0.000384,0.052633,8.8e-05,0.003125,0.002439,0.000283,74,66,54,1494,705,54,54,298,54,54,0,0,0,1440,651,0,0,244,0,0
1282560,41081,1250816,80,6,0.043806,0.002102,0.013121,0.000471,0.00022,0.042446,4.4e-05,2e-05,0.007059,74,66,54,1494,1494,143,54,54,54,298,0,0,0,1440,1440,89,0,0,0,244
1282560,45631,1393664,80,6,0.026711,0.001299,0.005129,0.025309,8.3e-05,0.0006,8.5e-05,0.00034,7.2e-05,74,74,66,252,66,367,1494,1494,1494,1494,0,0,0,186,0,301,1428,1428,1428,1428
1282560,41082,1250816,80,6,0.047361,0.001357,0.011999,0.051144,0.012757,0.004072,0.000214,0.004447,0.001591,74,66,54,445,54,313,54,54,54,54,0,0,0,391,0,259,0,0,0,0
1282560,45632,1393664,80,6,1.00018,0.025716,0.002182,0.006248,0.032963,8.8e-05,4.7e-05,0.000405,6.5e-05,74,74,74,66,252,1494,66,367,1494,1494,0,0,0,0,186,1428,0,301,1428,1428
1282560,41085,1250816,80,6,0.039726,0.001908,0.00987,0.048443,0.025599,0.002402,0.003538,0.002009,0.001868,74,66,54,462,54,781,54,54,54,54,0,0,0,408,0,727,0,0,0,0
1282560,45615,1383424,80,6,0.023579,0.002065,0.005223,0.030719,0.001514,8.3e-05,0.004203,0.000356,0.019044,74,66,54,238,54,1494,1494,54,54,1494,0,0,0,184,0,1440,1440,0,0,1440
1282560,45617,1383424,80,6,0.022494,0.00189,0.00423,0.018956,0.002169,7.2e-05,0.000374,0.003921,0.000223,74,74,66,380,66,1494,1494,1236,66,66,0,0,0,314,0,1428,1428,1170,0,0
1282560,45618,1383424,80,6,0.026104,0.002769,0.003875,0.03151,0.0005,8.6e-05,0.005056,0.000357,0.033906,74,66,54,368,54,1494,1494,54,54,1494,0,0,0,314,0,1440,1440,0,0,1440
1282560,45616,1383424,80,6,0.023346,0.002009,0.007028,0.02819,0.001037,8.3e-05,0.002984,0.000336,0.501573,74,66,54,239,54,1494,413,54,54,54,0,0,0,185,0,1440,359,0,0,0
1282560,56750,1261056,80,6,0.068589,0.001737,0.001159,0.055344,0.032323,8.6e-05,0.000242,7.3e-05,4.5e-05,74,74,66,642,66,1494,1494,1494,1494,1494,0,0,0,576,0,1428,1428,1428,1428,1428
1282560,45641,1393664,80,6,0.017658,0.002338,0.001753,0.029031,0.000988,0.000431,9.2e-05,4.7e-05,0.000201,74,74,66,710,66,369,1494,1494,1494,1494,0,0,0,644,0,303,1428,1428,1428,1428
1282560,33153,872448,80,6,0.034846,0.001403,0.001499,0.017513,0.002881,0.000372,7.1e-05,4.7e-05,0.000207,74,74,66,380,66,1494,1494,1494,1494,1494,0,0,0,314,0,1428,1428,1428,1428,1428
1282560,41100,1250816,80,6,0.037918,0.00121,0.0077,0.045926,0.015328,0.001551,0.003724,0.002911,0.002348,74,66,54,590,54,509,54,54,54,54,0,0,0,536,0,455,0,0,0,0
1282560,56760,1261056,80,6,0.067673,0.00208,0.002876,0.055383,0.075892,0.00032,7.3e-05,4.5e-05,0.000205,74,74,66,718,66,1494,1494,1494,1494,1494,0,0,0,652,0,1428,1428,1428,1428,1428
1282560,51339,1071104,8080,6,0.997105,0.040413,0.001926,0.040364,0.057948,0.001022,0.001283,49.635,0.097568,74,74,66,54,272,54,82,54,223,54,0,0,0,0,218,0,28,0,169,0
1282560,56761,1261056,80,6,0.055516,0.001206,0.000895,0.283859,0.061274,12.5127,0.006196,0.271846,0.557967,74,74,66,1036,1036,78,104,66,66,66,0,0,0,970,970,0,38,0,0,0
1282560,41106,1250816,80,6,0.04098,0.002121,0.019749,0.05395,0.028024,0.00034,2.5e-05,2.3e-05,0.001114,74,66,54,462,54,1494,1494,1494,638,54,0,0,0,408,0,1440,1440,1440,584,0
1282560,41105,1250816,80,6,0.043498,0.143217,0.019123,0.050217,0.018546,0.001611,0.001845,0.001296,0.001199,74,66,54,462,54,749,54,54,54,54,0,0,0,408,0,695,0,0,0,0
1282560,41108,1250816,80,6,0.054656,0.001287,0.01061,0.037773,0.013235,0.001285,0.003098,0.000556,0.001862,74,66,54,445,54,313,54,54,54,54,0,0,0,391,0,259,0,0,0,0
1282560,33164,872448,80,6,0.028208,0.002148,0.002241,0.033416,0.00032,8.8e-05,4.9e-05,0.002131,0.000253,74,74,66,249,66,1494,1494,122,66,66,0,0,0,183,0,1428,1428,56,0,0
1282560,45660,1393664,80,6,0.028947,0.001187,0.000871,0.036887,8.2e-05,0.000292,6.6e-05,0.000291,6.6e-05,74,74,66,325,66,369,1494,1494,1494,1494,0,0,0,259,0,303,1428,1428,1428,1428
1282560,33168,872448,80,6,0.018604,0.001269,0.002346,0.023688,0.000935,0.000331,3.1e-05,2.1e-05,0.000352,74,74,66,251,66,1494,1494,1494,1494,1494,0,0,0,185,0,1428,1428,1428,1428,1428
1282560,33173,872448,80,6,0.020888,0.001188,0.003242,0.014896,0.000486,8.6e-05,0.000194,5.2e-05,4.3e-05,74,74,66,247,66,1494,1494,1494,1494,1494,0,0,0,181,0,1428,1428,1428,1428,1428
1282560,33174,872448,80,6,0.027796,0.001185,0.001998,0.033792,0.000283,8.3e-05,0.000226,4.9e-05,4.7e-05,74,74,66,247,66,1494,1494,1494,1494,1494,0,0,0,181,0,1428,1428,1428,1428,1428
1282560,33171,872448,80,6,1.00496,0.028942,0.994125,0.002002,0.025392,0.000622,8.8e-05,0.000167,4.9e-05,74,74,74,66,247,66,1494,1494,1494,1494,0,0,0,0,181,0,1428,1428,1428,1428
1282560,41121,1250816,80,6,0.045986,0.001167,0.010998,0.054404,0.013768,8.3e-05,4.8e-05,0.000367,0.002216,74,66,54,591,54,1494,1494,1494,174,54,0,0,0,537,0,1440,1440,1440,120,0
1282560,33176,872448,80,6,0.03345,0.003076,0.005364,0.022661,0.000522,8.5e-05,0.000175,5.3e-05,0.000281,74,74,66,247,66,1494,1494,1494,1494,1494,0,0,0,181,0,1428,1428,1428,1428,1428
1282560,33178,872448,80,6,0.023359,0.023978,0.000248,0.025288,0.000434,8.4e-05,0.00022,5.4e-05,4.4e-05,74,74,66,247,66,1494,1494,1494,1494,1494,0,0,0,181,0,1428,1428,1428,1428,1428
1282560,33165,872448,80,6,0.028839,0.002044,0.00227,0.229213,0.462618,0.024359,3.69399,0.002329,0.02592,74,74,66,248,248,248,78,1494,66,1494,0,0,0,182,182,182,0,1428,0,1428
1282560,33181,872448,80,6,0.023837,0.001132,0.003136,0.022875,0.000424,8.4e-05,0.000188,4.8e-05,0.000292,74,74,66,249,66,1494,1494,1494,1494,1494,0,0,0,183,0,1428,1428,1428,1428,1428
1282560,33182,872448,80,6,0.03281,0.001569,0.007123,0.024933,0.000673,9e-05,0.000373,0.003403,0.000467,74,74,66,249,66,1494,1494,1004,66,66,0,0,0,183,0,1428,1428,938,0,0
1282560,33177,872448,80,6,0.994804,0.023737,0.002099,0.003625,0.026044,0.000426,3.4e-05,0.000332,2.5e-05,74,74,74,66,247,66,1494,1494,1494,1494,0,0,0,0,181,0,1428,1428,1428,1428
1282560,33184,872448,80,6,0.019658,0.001208,0.003519,0.016341,0.001308,9.1e-05,0.000279,5.5e-05,0.003012,74,74,66,251,66,1494,1494,1494,1335,66,0,0,0,185,0,1428,1428,1428,1269,0
1282560,33185,872448,80,6,0.032246,0.00377,0.00552,0.035518,0.000667,8.4e-05,0.000311,0.004275,0.000998,74,74,66,250,66,1494,1494,1494,66,66,0,0,0,184,0,1428,1428,1428,0,0
1282560,33180,872448,80,6,1.00066,0.017396,0.001191,0.002279,0.024204,0.000355,6.4e-05,0.000396,0.002626,74,74,74,66,251,66,1494,1494,1075,66,0,0,0,0,185,0,1428,1428,1009,0
1282560,33188,872448,80,6,0.034093,0.001655,0.002125,0.035395,0.000405,8.2e-05,4.8e-05,0.004801,0.001141,74,74,66,251,66,1494,1494,571,66,66,0,0,0,185,0,1428,1428,505,0,0
1282560,33183,872448,80,6,0.029957,0.005018,0.006383,0.242621,0.034029,0.208364,0.002618,0.466904,0.002081,74,74,66,252,252,78,1494,66,1494,66,0,0,0,186,186,0,1428,0,1428,0
1282560,33189,872448,80,6,0.02475,0.002479,0.002617,0.030602,0.000771,0.000312,6.6e-05,4.8e-05,0.00016,74,74,66,254,66,1494,1494,1494,1494,1494,0,0,0,188,0,1428,1428,1428,1428,1428
1282560,33187,872448,80,6,0.996654,0.020671,0.001716,0.003255,0.020975,0.0006,8.6e-05,0.000239,7.2e-05,74,74,74,66,250,66,1494,1494,1494,1494,0,0,0,0,184,0,1428,1428,1428,1428
1282560,41137,1250816,80,6,1.00119,0.035921,0.001963,0.019517,0.049252,0.036509,8.3e-05,0.000371,0.001258,74,74,66,54,479,54,1494,1182,54,54,0,0,0,0,425,0,1440,1128,0,0
1282560,41138,1250816,80,6,0.996442,0.041986,0.001387,0.015621,0.049148,0.016715,0.001636,0.004871,0.004486,74,74,66,54,462,54,877,54,54,54,0,0,0,0,408,0,823,0,0,0
1282560,33193,872448,80,6,0.024931,0.001326,0.001857,0.027418,0.001044,0.0003,7.1e-05,4.7e-05,0.000212,74,74,66,248,66,1494,1494,1494,1494,1494,0,0,0,182,0,1428,1428,1428,1428,1428
1282560,45689,1393664,80,6,0.025594,0.002519,0.001402,0.019708,0.000464,0.000344,0.000389,5.9e-05,0.000268,74,74,66,281,66,368,1494,1494,1494,1494,0,0,0,215,0,302,1428,1428,1428,1428
1282560,45661,1393664,80,6,0.029104,0.00109,0.003854,0.221378,0.015921,2.19635,0.001951,5.90677,0.00155,74,74,66,327,327,78,1494,78,369,78,0,0,0,261,261,0,1428,0,303,0
1282560,33196,872448,80,6,0.025444,0.003648,0.000876,0.030542,0.000323,8.5e-05,0.000257,6.7e-05,5.9e-05,74,74,66,249,66,1494,1494,1494,1494,1494,0,0,0,183,0,1428,1428,1428,1428,1428
1282560,45692,1393664,80,6,0.025416,0.001331,0.007971,0.029646,8.3e-05,0.000302,6.6e-05,0.000268,7.3e-05,74,74,66,251,66,368,1494,1494,1494,1494,0,0,0,185,0,302,1428,1428,1428,1428
1282560,45693,1393664,80,6,0.026985,0.001509,0.013972,0.029588,7e-05,0.000492,0.000316,5.2e-05,4.5e-05,74,74,66,251,66,368,1494,1494,1494,1494,0,0,0,185,0,302,1428,1428,1428,1428
1282560,45694,1393664,80,6,0.031397,0.004703,0.000231,0.034752,6.5e-05,0.000265,5.2e-05,4.4e-05,0.000258,74,74,66,251,66,367,1494,1494,1494,1494,0,0,0,185,0,301,1428,1428,1428,1428
1282560,45695,1393664,80,6,0.034629,0.007117,0.001749,0.024858,6.6e-05,0.00053,6.7e-05,0.000355,4.8e-05,74,74,66,253,66,367,1494,1494,1494,478,0,0,0,187,0,301,1428,1428,1428,412
1282560,45696,1393664,80,6,0.022636,0.001538,0.005229,0.027009,6.4e-05,0.00023,3.6e-05,2.7e-05,0.002124,74,74,66,252,66,367,1494,1494,1078,66,0,0,0,186,0,301,1428,1428,1012,0
1282560,45698,1393664,80,6,0.038869,0.002745,0.001244,0.021089,8.6e-05,0.000242,6.6e-05,0.000249,4.9e-05,74,74,66,253,66,367,1494,1494,1494,1494,0,0,0,187,0,301,1428,1428,1428,1428
1282560,45699,1393664,80,6,0.998317,0.036274,0.001245,0.002213,0.026271,8.5e-05,4.7e-05,4.2e-05,0.000216,74,74,74,66,252,1494,1494,937,66,367,0,0,0,0,186,1428,1428,871,0,301
1282560,45700,1393664,80,6,0.037656,0.001616,0.00348,0.025879,8.2e-05,0.000226,6.5e-05,5.1e-05,0.000277,74,74,66,252,66,367,1494,1494,1494,1466,0,0,0,186,0,301,1428,1428,1428,1400
1282560,36916,1375232,80,6,0.02265,0.002072,0.00214,0.029252,0.032694,3.9e-05,0.000276,3.6e-05,0.00031,74,66,54,242,54,1494,1494,1494,1494,1494,0,0,0,188,0,1440,1440,1440,1440,1440
1282560,45702,1393664,80,6,0.023513,0.001458,0.004752,0.028975,8.3e-05,0.000182,5.4e-05,4.6e-05,0.000362,74,74,66,253,66,367,1502,1502,335,1502,0,0,0,187,0,301,1436,1436,269,1436
1282560,36918,1375232,80,6,1.00057,0.033101,0.004284,0.003999,0.027812,0.023247,8.5e-05,0.000341,7.1e-05,74,74,66,54,243,54,1494,1494,1494,1494,0,0,0,0,189,0,1440,1440,1440,1440
1282560,36919,1375232,80,6,0.019953,0.001768,0.00475,0.014487,0.040382,0.000259,5.1e-05,0.000343,7e-05,74,66,54,243,54,1494,1494,1494,1494,1494,0,0,0,189,0,1440,1440,1440,1440,1440
1282560,36920,1375232,80,6,0.026796,0.001942,0.006483,0.022251,0.038426,0.000131,0.000125,4.8e-05,0.000289,74,66,54,243,54,1494,1494,1494,1494,1494,0,0,0,189,0,1440,1440,1440,1440,1440
1282560,36921,1375232,80,6,0.02941,0.001817,0.002397,0.024142,0.026731,8.5e-05,0.000193,5e-05,0.000278,74,66,54,242,54,1494,1494,1494,1494,1494,0,0,0,188,0,1440,1440,1440,1440,1440
1282560,45697,1393664,80,6,0.035432,0.001349,0.002007,0.235361,0.025125,3.36691,0.002108,0.02642,0.00039,74,74,66,250,250,78,612,78,367,1494,0,0,0,184,184,0,546,0,301,1428
1282560,45707,1393664,80,6,0.037258,0.001271,0.00214,0.025327,0.000405,8.3e-05,0.000439,6.7e-05,0.000357,74,74,66,251,66,367,1494,1494,1494,1494,0,0,0,185,0,301,1428,1428,1428,1428
1282560,45709,1393664,80,6,0.02835,0.001627,0.002531,0.036136,0.000388,0.000444,8.5e-05,0.000218,4.8e-05,74,74,66,254,66,367,1502,1502,1502,1502,0,0,0,188,0,301,1436,1436,1436,1436
1282560,45710,1393664,80,6,0.01981,0.001697,0.004485,0.027032,8.3e-05,0.000181,5.5e-05,0.000278,5.3e-05,74,74,66,252,66,368,1494,1494,1494,1494,0,0,0,186,0,302,1428,1428,1428,1428
1282560,45711,1393664,80,6,0.036766,0.001568,0.002615,0.024803,6.1e-05,0.000397,0.000343,2.7e-05,0.002872,74,74,66,251,66,367,1494,1494,1350,66,0,0,0,185,0,301,1428,1428,1284,0
1282560,45673,1393664,80,6,0.999075,2.00009,0.032182,0.001843,0.00413,0.226111,0.03773,8.03187,0.101473,74,74,74,74,66,281,281,78,368,66,0,0,0,0,0,215,215,0,302,0
1282560,36923,1375232,80,6,0.992058,0.035794,0.001704,0.004874,0.025573,0.023013,8.5e-05,0.00019,5e-05,74,74,66,54,243,54,1494,1494,1494,1494,0,0,0,0,189,0,1440,1440,1440,1440
1282560,36927,1375232,80,6,0.023293,0.002323,0.005247,0.026417,0.038351,0.000348,6.2e-05,0.000316,7.4e-05,74,66,54,242,54,1494,1494,1494,1494,1494,0,0,0,188,0,1440,1440,1440,1440,1440
1282560,45713,1393664,80,6,0.997511,0.036008,0.002339,0.005897,0.025097,8.2e-05,0.00025,6.6e-05,0.00037,74,74,74,66,252,66,367,1494,1494,1494,0,0,0,0,186,0,301,1428,1428,1428
1282560,46022,983552,80,6,0.085497,0.001374,0.002222,0.095311,0.002072,0.00188,1.2814,0.442015,0.098992,74,74,66,366,66,299,66,66,66,78,0,0,0,300,0,233,0,0,0,0
1282560,36930,1375232,80,6,0.025742,0.00174,0.005841,0.037922,0.010768,8.4e-05,0.002632,0.000748,0.245643,74,66,54,364,54,1494,208,54,54,365,0,0,0,310,0,1440,154,0,0,311
1282560,36929,1375232,80,6,0.028891,0.001848,0.002251,0.033233,3.02295,0.002472,5.00116,0.22901,0.020602,74,66,54,366,54,1494,54,54,54,66,0,0,0,312,0,1440,0,0,0,0
1282560,33222,872448,80,6,0.022291,0.001695,0.001245,0.023067,0.001516,8.6e-05,0.000256,6.7e-05,5.1e-05,74,74,66,298,66,1494,1494,1494,1494,1494,0,0,0,232,0,1428,1428,1428,1428,1428
1282560,36932,1375232,80,6,0.034065,0.003438,0.007851,0.022758,0.041901,8.6e-05,0.000344,0.002424,0.0017,74,66,54,366,54,1494,1494,1389,54,54,0,0,0,312,0,1440,1440,1335,0,0
1282560,41170,1250816,80,6,0.996653,0.038171,0.002332,0.029497,0.051773,0.010108,0.002253,0.002127,0.002619,74,74,66,54,462,54,781,54,54,54,0,0,0,0,408,0,727,0,0,0
1282560,41171,1250816,80,6,0.998449,0.047586,0.003883,0.039773,0.061818,0.001658,0.001892,0.000926,0.001193,74,74,66,54,479,1374,54,54,54,54,0,0,0,0,425,1320,0,0,0,0
1282560,33226,872448,80,6,0.032112,0.001157,0.030249,0.017234,8.4e-05,0.000189,6.5e-05,0.000308,7.6e-05,74,74,66,248,66,1494,1494,1494,1494,748,0,0,0,182,0,1428,1428,1428,1428,682
1282560,33228,872448,80,6,0.017597,0.003737,0.001515,0.025897,8.3e-05,0.000349,0.001532,0.000244,15.9212,74,74,66,250,66,1494,973,66,66,66,0,0,0,184,0,1428,907,0,0,0
1282560,33227,872448,80,6,0.032286,0.001947,0.026793,0.021881,0.000983,6.9e-05,0.001685,0.000234,21.37,74,74,66,251,66,1494,607,66,66,66,0,0,0,185,0,1428,541,0,0,0
1282560,41175,1250816,80,6,0.043854,0.001505,0.023599,0.041829,0.46038,9.9e-05,4.9e-05,0.002391,0.000363,74,66,54,701,54,1494,1494,82,54,54,0,0,0,647,0,1440,1440,28,0,0
1282560,36940,1375232,80,6,0.028804,0.001324,0.00059,0.034918,0.017652,0.001979,0.014749,0.068663,5.9e-05,74,66,54,364,54,1218,54,354,1494,965,0,0,0,310,0,1164,0,300,1440,911
1282560,36939,1375232,80,6,0.028881,0.001363,0.001974,0.032321,3.00752,0.005986,0.023337,0.001793,4.60441,74,66,54,363,54,1494,54,73,54,365,0,0,0,309,0,1440,0,19,0,311
1282560,36941,1375232,80,6,0.011628,0.005754,0.004768,0.021473,0.044688,5.8e-05,0.002096,0.000256,0.123912,74,66,54,365,54,1494,741,54,54,369,0,0,0,311,0,1440,687,0,0,315
1282560,52704,1092096,80,6,0.046562,0.003691,0.006227,0.001263,0.001126,0.047857,0.001336,8.8e-05,0.002838,74,74,66,175,1502,369,66,66,66,314,0,0,0,109,1436,303,0,0,0,248
1282560,41180,1250816,80,6,0.042042,0.001409,0.020302,0.046929,0.015972,0.002345,0.002191,0.001057,0.000225,74,66,54,574,54,477,54,54,54,54,0,0,0,520,0,423,0,0,0,0
1282560,41181,1250816,80,6,0.04006,0.002021,0.001648,0.044283,0.045237,8.6e-05,0.000251,7.3e-05,4.8e-05,74,66,54,606,54,1494,1494,1494,1494,153,0,0,0,552,0,1440,1440,1440,1440,99
1282560,41185,1250816,80,6,0.052123,0.003948,0.000261,0.04191,0.001758,0.000277,5.5e-05,5e-05,0.000395,74,66,54,611,54,1494,1494,1494,1494,134,0,0,0,557,0,1440,1440,1440,1440,80
1282560,41186,1250816,80,6,0.053835,0.001524,0.000997,0.040924,0.003772,6.9e-05,0.000259,5.8e-05,4.5e-05,74,66,54,614,54,1494,1494,1494,1494,134,0,0,0,560,0,1440,1440,1440,1440,80
1282560,41184,1250816,80,6,0.049809,0.001619,0.001122,0.041269,0.002489,0.002868,0.002125,0.001001,0.0016,74,66,54,644,54,254,54,54,54,54,0,0,0,590,0,200,0,0,0,0
1282560,41183,1250816,80,6,0.048669,0.001444,0.002127,0.047755,0.00216,0.046502,8.3e-05,0.002647,0.000258,74,66,54,641,54,66,1494,806,66,54,0,0,0,587,0,0,1440,752,0,0
1282560,41182,1250816,80,6,0.046804,0.001427,0.007998,0.054522,0.734506,0.003465,0.052159,0.00037,0.003466,74,66,54,632,54,1494,54,1494,1494,54,0,0,0,578,0,1440,0,1440,1440,0
1282560,41187,1250816,80,6,0.045235,0.001627,0.001229,0.295503,0.037488,0.485871,0.001824,0.05143,9.4e-05,74,66,54,638,638,66,1494,54,1494,267,0,0,0,584,584,0,1440,0,1440,213
1282560,41189,1250816,80,6,0.041459,0.001787,0.013105,0.052766,0.416406,9.7e-05,4.9e-05,0.004648,0.000378,74,66,54,717,54,1494,1494,82,54,54,0,0,0,663,0,1440,1440,28,0,0
1282560,36953,1375232,80,6,0.034989,0.001653,0.000855,0.020715,0.02457,8.8e-05,0.011021,0.000357,3.59539,74,66,54,366,54,1494,531,54,54,364,0,0,0,312,0,1440,477,0,0,310
1282560,36954,1375232,80,6,0.032585,0.001791,0.001379,0.021461,0.025152,8.3e-05,0.010297,0.000502,3.60276,74,66,54,363,54,1494,169,54,54,364,0,0,0,309,0,1440,115,0,0,310
1282560,36955,1375232,80,6,0.024706,0.001151,0.000748,0.027787,0.030294,9.1e-05,0.000331,0.005741,0.000213,74,66,54,366,54,1494,1494,1389,54,54,0,0,0,312,0,1440,1440,1335,0,0
1282560,41965,821248,80,6,0.018044,0.003791,0.002,0.024753,0.067403,8.4e-05,0.001925,0.001392,0.022752,74,66,54,366,54,1494,1494,54,54,1494,0,0,0,312,0,1440,1440,0,0,1440
1282560,41964,821248,80,6,0.019487,0.002977,0.002619,0.025525,0.077029,8.3e-05,0.001802,0.000196,0.027968,74,66,54,367,54,1494,1494,54,54,1494,0,0,0,313,0,1440,1440,0,0,1440
1282560,41963,821248,80,6,0.019205,0.004005,0.002744,0.024314,0.098035,8.7e-05,0.000316,6.6e-05,0.043592,74,58,54,366,54,1494,1494,1494,1109,54,0,0,0,312,0,1440,1440,1440,1055,0
1282560,36959,1375232,80,6,0.024132,0.002382,0.002482,0.018146,0.036616,8.6e-05,0.007396,0.000418,16.1138,74,66,54,365,54,1494,1158,54,54,54,0,0,0,311,0,1440,1104,0,0,0
1282560,41199,1250816,80,6,0.040984,0.001142,0.006516,0.045021,0.051711,8.5e-05,0.000321,7.2e-05,0.002056,74,66,54,479,54,1494,1494,1494,638,54,0,0,0,425,0,1440,1440,1440,584,0
1282560,41198,1250816,80,6,0.052272,0.00147,0.006864,2.62557,0.043477,0.01006,0.001599,0.003985,0.000111,74,66,54,498,498,54,298,54,54,54,0,0,0,444,444,0,244,0,0,0
